timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/02/07 11:34:24.549, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.37 W
2026/02/07 11:34:25.550, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.32 W
2026/02/07 11:34:26.550, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.37 W
2026/02/07 11:34:27.551, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.30 W
2026/02/07 11:34:28.552, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.39 W
2026/02/07 11:34:29.553, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.32 W
2026/02/07 11:34:30.553, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.49 W
2026/02/07 11:34:31.554, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.41 W
2026/02/07 11:34:32.555, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.44 W
2026/02/07 11:34:33.555, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.44 W
2026/02/07 11:34:34.556, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.51 W
2026/02/07 11:34:35.557, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.47 W
2026/02/07 11:34:36.557, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.53 W
2026/02/07 11:34:37.558, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.46 W
2026/02/07 11:34:38.559, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.54 W
2026/02/07 11:34:39.560, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:34:40.560, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.64 W
2026/02/07 11:34:41.561, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.60 W
2026/02/07 11:34:42.562, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.64 W
2026/02/07 11:34:43.562, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.67 W
2026/02/07 11:34:44.563, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.66 W
2026/02/07 11:34:45.563, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.75 W
2026/02/07 11:34:46.564, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.71 W
2026/02/07 11:34:47.565, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.72 W
2026/02/07 11:34:48.565, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.68 W
2026/02/07 11:34:49.566, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.69 W
2026/02/07 11:34:50.566, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.71 W
2026/02/07 11:34:51.567, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.74 W
2026/02/07 11:34:52.568, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.72 W
2026/02/07 11:34:53.569, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.75 W
2026/02/07 11:34:54.569, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.78 W
2026/02/07 11:34:55.570, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.76 W
2026/02/07 11:34:56.571, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.79 W
2026/02/07 11:34:57.571, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.77 W
2026/02/07 11:34:58.572, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.83 W
2026/02/07 11:34:59.573, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.90 W
2026/02/07 11:35:00.573, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:35:01.574, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.81 W
2026/02/07 11:35:02.574, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:35:03.574, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.87 W
2026/02/07 11:35:04.575, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.98 W
2026/02/07 11:35:05.575, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:35:06.576, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:35:07.577, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.90 W
2026/02/07 11:35:08.577, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:35:09.578, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:35:10.579, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.04 W
2026/02/07 11:35:11.579, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:35:12.580, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:35:13.581, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:35:14.581, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.07 W
2026/02/07 11:35:15.582, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:35:16.583, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.07 W
2026/02/07 11:35:17.584, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.93 W
2026/02/07 11:35:18.584, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.04 W
2026/02/07 11:35:19.585, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:35:20.585, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.04 W
2026/02/07 11:35:21.586, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:35:22.587, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:35:23.588, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.06 W
2026/02/07 11:35:24.588, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.07 W
2026/02/07 11:35:25.589, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.07 W
2026/02/07 11:35:26.590, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:35:27.590, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.12 W
2026/02/07 11:35:28.591, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.13 W
2026/02/07 11:35:29.591, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.14 W
2026/02/07 11:35:30.592, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.15 W
2026/02/07 11:35:31.592, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:35:32.593, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.13 W
2026/02/07 11:35:33.594, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.16 W
2026/02/07 11:35:34.595, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.15 W
2026/02/07 11:35:35.595, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.21 W
2026/02/07 11:35:36.596, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.17 W
2026/02/07 11:35:37.597, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.16 W
2026/02/07 11:35:38.598, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.21 W
2026/02/07 11:35:39.599, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.26 W
2026/02/07 11:35:40.599, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.89 W
2026/02/07 11:35:41.600, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 49.06 W
2026/02/07 11:35:42.600, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.22 W
2026/02/07 11:35:43.601, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.37 W
2026/02/07 11:35:44.602, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.44 W
2026/02/07 11:35:45.602, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.34 W
2026/02/07 11:35:46.603, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.46 W
2026/02/07 11:35:47.604, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.35 W
2026/02/07 11:35:48.604, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.45 W
2026/02/07 11:35:49.605, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.42 W
2026/02/07 11:35:50.606, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.51 W
2026/02/07 11:35:51.606, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.53 W
2026/02/07 11:35:52.606, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.49 W
2026/02/07 11:35:53.607, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.49 W
2026/02/07 11:35:54.608, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.55 W
2026/02/07 11:35:55.608, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.48 W
2026/02/07 11:35:56.609, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.56 W
2026/02/07 11:35:57.610, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.41 W
2026/02/07 11:35:58.610, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.61 W
2026/02/07 11:35:59.611, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.56 W
2026/02/07 11:36:00.612, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.68 W
2026/02/07 11:36:01.612, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.69 W
2026/02/07 11:36:02.613, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.65 W
2026/02/07 11:36:03.614, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.73 W
2026/02/07 11:36:04.614, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.68 W
2026/02/07 11:36:05.615, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.69 W
2026/02/07 11:36:06.616, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.72 W
2026/02/07 11:36:07.617, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.73 W
2026/02/07 11:36:08.617, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.76 W
2026/02/07 11:36:09.618, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.74 W
2026/02/07 11:36:10.618, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.75 W
2026/02/07 11:36:11.619, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.79 W
2026/02/07 11:36:12.619, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.78 W
2026/02/07 11:36:13.620, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.76 W
2026/02/07 11:36:14.621, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.77 W
2026/02/07 11:36:15.621, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.81 W
2026/02/07 11:36:16.622, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.81 W
2026/02/07 11:36:17.623, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.84 W
2026/02/07 11:36:18.624, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.83 W
2026/02/07 11:36:19.624, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.87 W
2026/02/07 11:36:20.625, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:36:21.626, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:36:22.626, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.91 W
2026/02/07 11:36:23.627, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.84 W
2026/02/07 11:36:24.628, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.99 W
2026/02/07 11:36:25.628, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:36:26.629, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:36:27.630, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:36:28.630, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:36:29.631, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:36:30.631, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.04 W
2026/02/07 11:36:31.631, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.05 W
2026/02/07 11:36:32.632, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.07 W
2026/02/07 11:36:33.632, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:36:34.633, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:36:35.633, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:36:36.634, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.08 W
2026/02/07 11:36:37.634, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:36:38.634, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.11 W
2026/02/07 11:36:39.634, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.06 W
2026/02/07 11:36:40.634, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.12 W
2026/02/07 11:36:41.635, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.11 W
2026/02/07 11:36:42.635, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.09 W
2026/02/07 11:36:43.636, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.12 W
2026/02/07 11:36:44.637, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.17 W
2026/02/07 11:36:45.637, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:36:46.638, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:36:47.639, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.08 W
2026/02/07 11:36:48.640, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.22 W
2026/02/07 11:36:49.640, NVIDIA GB10, 96 %, 0 %, [N/A], 72, 50.49 W
2026/02/07 11:36:50.641, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.29 W
2026/02/07 11:36:51.641, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.39 W
2026/02/07 11:36:52.642, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.46 W
2026/02/07 11:36:53.642, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.51 W
2026/02/07 11:36:54.643, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.47 W
2026/02/07 11:36:55.643, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.54 W
2026/02/07 11:36:56.644, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.50 W
2026/02/07 11:36:57.644, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.47 W
2026/02/07 11:36:58.645, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.46 W
2026/02/07 11:36:59.645, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.60 W
2026/02/07 11:37:00.646, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:37:01.647, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.63 W
2026/02/07 11:37:02.647, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:37:03.648, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:37:04.648, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.66 W
2026/02/07 11:37:05.649, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.69 W
2026/02/07 11:37:06.649, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.70 W
2026/02/07 11:37:07.650, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.64 W
2026/02/07 11:37:08.651, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.71 W
2026/02/07 11:37:09.651, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.76 W
2026/02/07 11:37:10.652, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.79 W
2026/02/07 11:37:11.653, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.82 W
2026/02/07 11:37:12.653, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.79 W
2026/02/07 11:37:13.654, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:37:14.654, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:37:15.655, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.85 W
2026/02/07 11:37:16.655, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:37:17.656, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.79 W
2026/02/07 11:37:18.656, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.85 W
2026/02/07 11:37:19.657, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.82 W
2026/02/07 11:37:20.658, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:37:21.658, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.83 W
2026/02/07 11:37:22.659, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.90 W
2026/02/07 11:37:23.659, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:37:24.660, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:37:25.661, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:37:26.661, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.98 W
2026/02/07 11:37:27.662, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:37:28.662, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:37:29.663, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.99 W
2026/02/07 11:37:30.663, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.06 W
2026/02/07 11:37:31.664, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:37:32.665, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:37:33.665, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.95 W
2026/02/07 11:37:34.666, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:37:35.666, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.08 W
2026/02/07 11:37:36.667, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.13 W
2026/02/07 11:37:37.667, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.14 W
2026/02/07 11:37:38.668, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.17 W
2026/02/07 11:37:39.668, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:40.669, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.18 W
2026/02/07 11:37:41.670, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:42.671, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.16 W
2026/02/07 11:37:43.672, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.14 W
2026/02/07 11:37:44.672, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.21 W
2026/02/07 11:37:45.673, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.17 W
2026/02/07 11:37:46.674, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.13 W
2026/02/07 11:37:47.674, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:48.674, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.15 W
2026/02/07 11:37:49.675, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:50.676, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:51.676, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.22 W
2026/02/07 11:37:52.676, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.22 W
2026/02/07 11:37:53.677, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.16 W
2026/02/07 11:37:54.678, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.19 W
2026/02/07 11:37:55.678, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.28 W
2026/02/07 11:37:56.679, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.31 W
2026/02/07 11:37:57.679, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.29 W
2026/02/07 11:37:58.680, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.35 W
2026/02/07 11:37:59.680, NVIDIA GB10, 94 %, 0 %, [N/A], 78, 48.44 W
2026/02/07 11:38:00.681, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 45.95 W
2026/02/07 11:38:01.682, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.46 W
2026/02/07 11:38:02.682, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.58 W
2026/02/07 11:38:03.682, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.47 W
2026/02/07 11:38:04.683, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:38:05.684, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.53 W
2026/02/07 11:38:06.684, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.58 W
2026/02/07 11:38:07.685, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.55 W
2026/02/07 11:38:08.685, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.53 W
2026/02/07 11:38:09.686, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.56 W
2026/02/07 11:38:10.686, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.66 W
2026/02/07 11:38:11.687, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.64 W
2026/02/07 11:38:12.688, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.65 W
2026/02/07 11:38:13.688, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.62 W
2026/02/07 11:38:14.689, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.74 W
2026/02/07 11:38:15.689, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.68 W
2026/02/07 11:38:16.690, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.72 W
2026/02/07 11:38:17.690, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.71 W
2026/02/07 11:38:18.691, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.70 W
2026/02/07 11:38:19.691, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.75 W
2026/02/07 11:38:20.692, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.81 W
2026/02/07 11:38:21.692, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.84 W
2026/02/07 11:38:22.693, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.89 W
2026/02/07 11:38:23.694, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.87 W
2026/02/07 11:38:24.694, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.88 W
2026/02/07 11:38:25.695, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.92 W
2026/02/07 11:38:26.696, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:38:27.696, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.90 W
2026/02/07 11:38:28.697, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.90 W
2026/02/07 11:38:29.697, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.91 W
2026/02/07 11:38:30.698, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.95 W
2026/02/07 11:38:31.699, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.96 W
2026/02/07 11:38:32.699, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.92 W
2026/02/07 11:38:33.700, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:38:34.700, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.98 W
2026/02/07 11:38:35.701, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.95 W
2026/02/07 11:38:36.701, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.96 W
2026/02/07 11:38:37.702, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.97 W
2026/02/07 11:38:38.702, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.00 W
2026/02/07 11:38:39.702, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.01 W
2026/02/07 11:38:40.702, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:38:41.703, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:38:42.703, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.10 W
2026/02/07 11:38:43.704, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 42.98 W
2026/02/07 11:38:44.704, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.13 W
2026/02/07 11:38:45.705, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.12 W
2026/02/07 11:38:46.706, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.12 W
2026/02/07 11:38:47.706, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:38:48.706, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.21 W
2026/02/07 11:38:49.706, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.18 W
2026/02/07 11:38:50.707, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.29 W
2026/02/07 11:38:51.707, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.23 W
2026/02/07 11:38:52.707, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.33 W
2026/02/07 11:38:53.708, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.26 W
2026/02/07 11:38:54.708, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.34 W
2026/02/07 11:38:55.709, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.29 W
2026/02/07 11:38:56.709, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.32 W
2026/02/07 11:38:57.710, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.28 W
2026/02/07 11:38:58.710, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.23 W
2026/02/07 11:38:59.711, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.34 W
2026/02/07 11:39:00.711, NVIDIA GB10, 94 %, 0 %, [N/A], 73, 43.28 W
2026/02/07 11:39:01.712, NVIDIA GB10, 96 %, 0 %, [N/A], 73, 50.61 W
